1631220300.0,46300.00000000,46363.47000000,46222.00000000,46252.36000000,383.52965000,1631221199999,17751673.78261610,21514,199.10211000,9215646.26399480,0
1631221200.0,46252.35000000,46333.31000000,46206.77000000,46321.00000000,336.54668000,1631222099999,15577887.71633300,17418,193.78804000,8970066.07296770,0
1631222100.0,46321.01000000,46446.52000000,46296.99000000,46407.17000000,268.04271000,1631222999999,12433405.74949410,17901,142.33230000,6602020.83249960,0
1631223000.0,46408.26000000,46486.66000000,46404.71000000,46448.71000000,213.97795000,1631223899999,9940255.53600230,17644,113.41800000,5268925.10289020,0
1631223900.0,46448.71000000,46485.00000000,46350.00000000,46484.22000000,275.49854000,1631224799999,12786552.30427250,17031,133.38797000,6191017.97630090,0
1631224800.0,46484.21000000,46567.73000000,46369.09000000,46465.68000000,318.38366000,1631225699999,14795516.12113590,10408,176.26204000,8191668.61701700,0
1631225700.0,46463.96000000,46469.88000000,46266.71000000,46344.28000000,299.51142000,1631226599999,13887885.08222520,9006,132.76947000,6155854.24706650,0
1631226600.0,46344.29000000,46483.11000000,46270.14000000,46358.96000000,230.84314000,1631227499999,10706606.67539130,9365,119.68792000,5551684.30693670,0
1631227500.0,46358.68000000,46515.29000000,46356.79000000,46512.15000000,180.51371000,1631228399999,8383904.57055980,7022,84.75992000,3937102.90333760,0
1631228400.0,46512.15000000,46622.48000000,46459.49000000,46597.76000000,198.53601000,1631229299999,9241381.70298390,8607,99.60227000,4635985.03887030,0
1631229300.0,46597.77000000,46643.47000000,46509.14000000,46563.40000000,170.71995000,1631230199999,7949433.82352520,7230,79.56415000,3705163.41846300,0
1631230200.0,46563.40000000,46568.73000000,46356.97000000,46485.81000000,273.58161000,1631231099999,12709128.58801550,8934,126.44583000,5873464.40195840,0
1631231100.0,46485.81000000,46485.82000000,46285.96000000,46395.14000000,289.98812000,1631231999999,13445480.40794750,9158,149.21617000,6918001.39324050,0
1631232000.0,46395.14000000,46508.29000000,46262.01000000,46307.15000000,504.41352000,1631232899999,23401055.72488220,20027,276.19193000,12815087.93162940,0
1631232900.0,46307.15000000,46499.05000000,46286.53000000,46480.01000000,333.73000000,1631233799999,15487574.06951820,16384,175.82244000,8158855.91504590,0
1631233800.0,46480.02000000,46614.53000000,46434.52000000,46609.04000000,272.14043000,1631234699999,12660855.43262010,15069,149.70987000,6965337.56746820,0
1631234700.0,46605.03000000,46699.15000000,46567.49000000,46577.30000000,323.05844000,1631235599999,15066805.94176520,14755,149.18981000,6958377.59948220,0
1631235600.0,46577.30000000,46663.44000000,46562.97000000,46585.61000000,370.14954000,1631236499999,17251210.41280550,12344,192.60148000,8976944.24939270,0
